"activityId" "subjectId" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "activityType"
1 3 0.24745185 -0.0054215092 -0.10959878 -0.39738762 -0.14434032 -0.37197274 0.93965592 -0.27395698 -0.10112523 -0.99272625 -0.95696343 -0.93539121 0.061147936 0.19582957 0.033421936 -0.29421001 -0.13781798 -0.54455909 -0.0024133817 -0.14461133 0.075883869 -0.55845392 -0.61711052 -0.52649877 -0.065617163 -0.090369798 0.011701675 -0.39083988 -0.71461549 -0.60442056 -0.29071646 -0.38277579 -0.29071646 -0.38277579 -0.31595048 -0.20737352 -0.48391498 -0.6434843 -0.60356586 -0.65024403 -0.40212833 -0.1987227 -0.43316478 -0.3954377 -0.17012538 -0.38745597 -0.32202898 0.1215769 -0.080559155 -0.37067694 -0.27080963 -0.5444926 -0.27824569 -0.054601509 -0.54322452 -0.27814852 -0.35338157 -0.41801455 -0.4234906 -0.60846763 -0.50047005 -0.60136933 -0.62521576 -0.57854219 -0.11750655 -0.17241473 -0.059958239 -0.3326305 -0.50858033 0.12984756 -0.25646944 -0.15358241 -0.13521792 -0.63300639 -0.71461593 0.26325335 -0.71226324 -0.60491164 0.2540167 "WALKING"
1 14 0.26420741 -0.021946415 -0.10754713 -0.38094346 -0.016315732 0.11193649 0.76607162 -0.28291696 -0.45875581 -0.96153639 -0.95812648 -0.94159822 -0.15837817 0.26018846 0.24999982 -0.4391198 -0.30031606 -0.48175787 -0.047570442 -0.15981193 0.0083042286 -0.57497147 0.051176579 0.11233424 -0.17247982 0.012139611 -0.32686611 -0.53778585 -0.499021 -0.37842472 -0.12913781 -0.2463544 -0.12913781 -0.2463544 -0.35991992 -0.43074786 -0.053506995 -0.096095307 -0.46737811 -0.56775669 -0.37018279 -0.079708148 -0.11518487 -0.38512661 -0.045699859 0.1415798 -0.30373087 -0.055143811 -0.32319989 -0.47939166 -0.32053034 -0.4184585 -0.44643077 -0.3259988 -0.54451961 -0.32938258 -0.39509851 -0.42221914 -0.48168619 -0.14793943 0.029119657 -0.60473178 0.14988686 0.036657029 -0.095062053 -0.50276347 -0.22143141 -0.32307282 -0.32334961 -0.21592483 -0.40414777 -0.46858319 0.041645123 -0.21056381 -0.17371117 -0.087231915 -0.57062689 -0.59438946 0.05867981 "WALKING"
1 22 0.28047532 -0.027144137 -0.11454188 0.055900195 0.10215947 -0.20192847 0.95161832 -0.25091742 0.096529874 -0.96932675 -0.96199275 -0.98502066 0.24862774 0.15506014 -0.16207564 0.22309984 0.10900681 -0.30828996 0.0033190075 -0.10537241 0.1073133 -0.31038067 -0.46897672 -0.16461463 0.13476608 -0.014646273 0.11811801 -0.15513283 -0.66371419 -0.20050526 0.12428119 -0.14988144 0.12428119 -0.14988144 0.093799801 0.16489018 -0.2138405 -0.38560637 -0.43831221 -0.48974727 -0.0074601176 0.08480428 -0.33849371 0.079865318 0.041674298 -0.19237217 -0.077721627 0.19704839 0.26642092 0.13845201 0.07379978 -0.39546833 0.20367279 0.072083873 -0.23716459 0.10981014 -0.073335328 -0.1678678 -0.076270527 -0.50889481 -0.066388476 -0.38527063 -0.44941892 -0.27582177 0.12927289 -0.27798644 0.16127666 0.060379967 -0.42855518 0.56716389 0.10012577 0.23445428 0.073956685 -0.43954977 -0.45382339 0.23835828 -0.53743481 -0.4660237 0.39921072 "WALKING"
1 5 0.21738805 -0.0051811277 -0.14168352 -0.22385598 0.012143473 -0.42800647 0.96632369 -0.13010816 0.029458385 -0.98776187 -0.95801888 -0.98445744 0.26072499 0.52276968 0.11471983 -0.23937939 -0.16182206 -0.5685288 -0.0053125778 -0.074330274 0.1172471 -0.53563635 -0.51371695 -0.40486225 -0.17082731 -0.050471254 -0.30772843 -0.3339939 -0.5892468 -0.19418443 -0.12432848 -0.36654335 -0.12432848 -0.36654335 -0.25541582 -0.30371442 -0.40309623 -0.5839142 -0.44475858 -0.52869486 -0.25506835 -0.015345717 -0.45823568 -0.21181921 -0.037147132 -0.45613301 -0.31215371 0.22748867 -0.016736138 -0.25853902 -0.21175214 -0.53561407 -0.28722952 -0.16244678 -0.59895253 -0.26524587 -0.51546754 -0.31945312 -0.38943885 -0.55433835 -0.26033968 -0.58218363 -0.49357839 -0.51518842 -0.061281931 -0.059391946 0.32883587 -0.2703666 -0.52644951 0.19640403 -0.26911997 -0.35521184 0.10714533 -0.55478447 -0.68159348 0.56682665 -0.57943642 -0.50025292 0.29723301 "WALKING"
1 3 0.25480481 0.0072181978 -0.11755844 -0.45324625 -0.22394251 -0.40624396 0.92808729 -0.25520533 -0.15778259 -0.98412935 -0.95201054 -0.96520777 0.15247364 -0.19795555 -0.15307393 -0.34423333 -0.13755401 -0.57221576 -0.053586867 -0.077511776 0.078849683 -0.55310319 -0.49596941 -0.4320098 -0.072630127 -0.089678907 0.18258218 -0.33876588 -0.54046884 -0.52984395 -0.35434334 -0.42325138 -0.35434334 -0.42325138 -0.34948853 -0.2340576 -0.43332606 -0.49298797 -0.51750656 -0.46563649 -0.42307278 -0.21986254 -0.48741817 -0.46552832 -0.2749817 -0.40872251 -0.30854013 0.21890581 0.04479478 -0.3567522 -0.17168938 -0.58591301 -0.38991043 -0.15799469 -0.55882025 -0.22051041 -0.079361002 -0.48786722 -0.39299209 -0.46446284 -0.37262573 -0.60454928 -0.51999985 -0.5047094 -0.043796328 0.15522458 0.20536417 -0.36816229 -0.54613436 0.1372501 -0.31009075 -0.14891039 0.10733877 -0.51873011 -0.56229988 0.30619284 -0.53485636 -0.41762629 0.21919238 "WALKING"
1 26 0.27388636 0.0057753351 -0.074615477 -0.46210995 -0.28178726 -0.42135552 0.96429456 -0.13737193 0.10690177 -0.98968191 -0.97232143 -0.96755067 0.22816998 -0.022727305 0.14601353 -0.43781771 -0.39564783 -0.49384744 -0.056427079 -0.045584147 0.11211414 -0.54474731 -0.6169216 -0.44430121 -0.16470289 0.058223681 -0.2164006 -0.44641637 -0.61784522 -0.5653847 -0.36289819 -0.49803484 -0.36289819 -0.49803484 -0.41885006 -0.38086898 -0.47040157 -0.57442838 -0.55308537 -0.63440316 -0.44109106 -0.30427051 -0.43906529 -0.4705248 -0.31495253 -0.45734228 -0.29322845 -0.18676487 0.13634524 -0.46653565 -0.43996936 -0.49986963 -0.45726509 -0.38673772 -0.48714484 -0.29603913 -0.52525454 -0.29638715 -0.40175312 -0.58917443 -0.38867795 -0.59026839 -0.63781091 -0.51453909 -0.12806578 0.16960807 -0.07380555 -0.44262141 -0.60987131 0.091500481 -0.41165448 -0.34714971 -0.19414343 -0.59859464 -0.63079373 0.23475626 -0.65094488 -0.63844055 0.29091659 "WALKING"
1 6 0.33126789 0.0019897078 -0.13315253 -0.2755508 0.22188772 -0.49000207 0.95816978 -0.20925203 0.052257693 -0.98947169 -0.97526685 -0.96909192 0.15027826 -0.61734562 -0.040686868 -0.12167541 0.067450202 -0.48935704 -0.017931378 -0.08973495 0.11936558 -0.41345064 -0.35274827 -0.33624625 -0.36178559 -0.034450653 -0.27102959 -0.081274382 -0.35927685 -0.03909373 -0.13839638 -0.23733428 -0.13839638 -0.23733428 -0.14987006 -0.059072596 -0.27558164 -0.36570938 -0.24970583 -0.27698447 -0.15525572 0.29664751 -0.43653026 -0.32880395 0.10190423 -0.56768907 -0.28906799 0.15516934 0.33854348 -0.13227919 -0.049887532 -0.43284594 -0.19005452 0.12432686 -0.54457324 -0.21975774 -0.56183954 0.14486004 -0.088753383 -0.34901862 -0.13777585 -0.52594004 -0.35962671 -0.47695585 0.27754766 0.11312365 0.36795545 -0.19289233 -0.381935 0.21513326 -0.053119501 -0.072545076 -0.18206657 -0.26147356 -0.57648665 0.47964122 -0.25852234 -0.35274355 0.28801749 "WALKING"
1 3 0.29966975 0.01773035 -0.10341476 -0.46670338 0.0020757178 -0.38324488 0.95308034 -0.26720738 -0.12315697 -0.98756469 -0.94736482 -0.97445399 0.0039191097 0.090898769 0.023170131 -0.38309105 0.022892783 -0.51155104 -0.02331357 -0.038185277 0.079150782 -0.54268975 -0.62370522 -0.49651581 -0.067214275 -0.03278119 -0.022612934 -0.29099944 -0.7194226 -0.59758358 -0.30213445 -0.35112108 -0.30213445 -0.35112108 -0.30338161 -0.17289838 -0.48922888 -0.56235365 -0.59389345 -0.57132241 -0.46988976 -0.11323933 -0.43412222 -0.46534759 -0.0039330426 -0.40341347 -0.21734067 0.21313304 0.0014215758 -0.41321899 -0.098659738 -0.51282123 -0.40590693 0.086603185 -0.50904308 -0.081916182 -0.15699473 -0.39817935 -0.42638186 -0.66854956 -0.51190655 -0.57959845 -0.60102471 -0.5374652 -0.042221424 -0.14154587 -0.14395536 -0.33362179 -0.46166747 0.11727937 -0.27446999 -0.060720453 -0.013010416 -0.57933118 -0.62606698 0.19318217 -0.64023541 -0.52184274 0.21632468 "WALKING"
1 22 0.28083906 0.014903065 -0.13973215 -0.034635066 0.049952232 -0.28356146 0.94815795 -0.2475793 0.096000712 -0.95717415 -0.95020886 -0.98349438 -0.010210404 -0.089843117 0.054128059 -0.033704117 0.20434172 -0.42703493 0.034822781 -0.17322841 0.03117362 -0.29514692 -0.50832027 -0.11977388 -0.12107685 0.075411338 -0.085802958 -0.15275227 -0.70226959 -0.22777599 0.035052774 -0.21458663 0.035052774 -0.21458663 -0.029857603 -0.0086497055 -0.20606358 -0.37309515 -0.46141944 -0.49983348 -0.17623593 0.10851831 -0.42537483 0.015825915 -0.049739683 -0.26593725 -0.24403347 0.42476188 0.18708474 -0.136958 0.19970659 -0.46539088 -0.013298881 0.12243604 -0.39331393 0.037233275 0.11975666 -0.21989831 -0.077707723 -0.54721672 -0.072255363 -0.36435092 -0.4891299 -0.21634758 -0.090915508 -0.18792799 -0.0023750326 -0.092371607 -0.41516647 0.33462289 -0.013261121 -0.0098455273 0.23599812 -0.47420064 -0.41357205 0.29719164 -0.56315864 -0.4601331 0.29017564 "WALKING"
1 22 0.28690618 0.00051175431 -0.079221437 -0.077132747 0.18224282 -0.11065243 0.92898966 -0.23762773 0.10901978 -0.96262597 -0.97375318 -0.96458679 0.17978502 0.2027036 -0.086094047 0.0063241261 0.58377741 -0.36813109 -0.027385983 -0.092461096 0.096634539 -0.39851524 -0.50821404 -0.17142399 0.036188212 0.023234215 0.21812171 -0.15840189 -0.7113675 -0.26881697 0.047718463 -0.10983507 0.047718463 -0.10983507 0.095958822 0.21715807 -0.27449235 -0.4690135 -0.47149143 -0.51875741 -0.17679151 0.38952764 -0.30340272 -0.040631108 -0.022675533 -0.081707112 -0.16600153 0.53254414 0.16416367 -0.098440614 0.56768455 -0.38565015 0.024975763 0.48878585 -0.35155145 -0.042300049 0.069084746 0.099980024 -0.18042735 -0.55883477 -0.10228312 -0.46867444 -0.48276003 -0.2710906 0.077679771 -0.29313321 0.084008505 0.054619343 -0.3569846 0.44574495 0.16147868 0.28104055 0.20214238 -0.50499522 -0.53526828 0.27499325 -0.57816003 -0.48152368 0.24882404 "WALKING"
1 8 0.25525817 -0.051533081 -0.083767551 -0.19990173 0.39474009 -0.37488409 0.95703256 -0.26433392 9.4643923e-05 -0.97434695 -0.98747764 -0.98236692 0.29728508 0.28565941 -0.29586904 -0.32792895 0.30971634 -0.57502861 0.016476155 -0.098246173 0.084986423 -0.1102345 -0.2820661 -0.37079573 0.15505483 -0.20438381 -0.27760555 -0.077186848 -0.517451 -0.49245643 -0.0044286918 -0.22754983 -0.0044286918 -0.22754983 -0.12412827 -0.23460306 -0.068089018 -0.20981322 -0.34027796 -0.57918748 -0.28988239 0.3630981 -0.42861058 -0.16699984 0.32302406 -0.39414585 -0.4011513 0.022866641 0.11242313 -0.38750126 0.1265411 -0.54567693 -0.32544973 0.4181118 -0.60175798 -0.40888051 -0.56828001 -0.14063144 0.015526728 -0.36915332 -0.3767743 -0.15268471 -0.23814192 -0.42623655 -0.11489169 -0.028891577 0.09621292 -0.18850611 -0.37030035 0.082726383 -0.18658646 -0.30601999 0.030765088 -0.2742305 -0.30100838 0.056125678 -0.53414831 -0.68032404 0.52369463 "WALKING"
1 11 0.2474701 -0.047273988 -0.1452555 -0.41653227 -0.05223673 -0.52167822 0.92804263 -0.213278 0.18692696 -0.97411566 -0.98194171 -0.96179821 0.048169466 0.44872079 -0.15074893 -0.42769786 -0.17964276 -0.73530391 0.04718432 -0.18733698 0.11980517 -0.63034174 -0.4972239 -0.44596347 -0.099994358 -0.1267252 0.058570182 -0.52299204 -0.73117384 -0.55542574 -0.28232302 -0.48787536 -0.28232302 -0.48787536 -0.40438535 -0.4068789 -0.45384914 -0.57827389 -0.61954905 -0.75734907 -0.39032947 -0.036920546 -0.59816273 -0.42710468 -0.12040607 -0.51793979 -0.43517316 0.18317488 -0.071464463 -0.4324706 -0.2563248 -0.71708079 -0.47456709 -0.14979942 -0.75130267 -0.17087406 -0.56272907 -0.1835276 -0.55999386 -0.59504041 -0.40354577 -0.65303384 -0.44872097 -0.51118024 -0.24875826 -0.35767578 -0.25147465 -0.48818177 -0.56667217 0.066953161 -0.37646146 -0.4518139 0.18086779 -0.60908397 -0.62928247 0.0061196862 -0.76377047 -0.76569555 0.0014091882 "WALKING"
1 3 0.293718 0.0054011672 -0.094846491 -0.35979881 -0.069840761 -0.35289195 0.94786257 -0.27527019 -0.12492123 -0.97511818 -0.9825284 -0.97047418 0.2507975 -0.11045841 -0.11931218 -0.2287137 -0.04906514 -0.51117158 -0.030080005 -0.063556361 0.060036485 -0.58149382 -0.5842588 -0.4714905 -0.23438438 0.035011029 -0.079759816 -0.29810458 -0.66346766 -0.58275519 -0.25597065 -0.29930708 -0.25597065 -0.29930708 -0.24997547 -0.13742851 -0.48954181 -0.56706123 -0.55964247 -0.56415559 -0.3111907 -0.18166168 -0.40432136 -0.37992947 -0.073166032 -0.37517702 -0.12509837 0.17167822 -0.058652654 -0.26116727 -0.19546413 -0.53026101 -0.26289135 0.042412576 -0.49324304 -0.21329425 -0.3094252 -0.59933083 -0.42769571 -0.59431932 -0.47901549 -0.63101315 -0.58103101 -0.51723843 0.20130712 -0.041135236 -0.11291159 -0.30418332 -0.40516444 0.083337262 -0.2444113 -0.018608228 0.0512567 -0.59107968 -0.62476741 0.32097087 -0.63518559 -0.51253259 0.34624145 "WALKING"
1 6 0.24617203 -0.037531548 -0.10033113 -0.27770929 0.28285528 -0.42813438 0.95751789 -0.22306786 0.04964846 -0.98000298 -0.9481307 -0.96164246 -0.013437668 0.61261745 0.1424534 -0.23574957 0.10987155 -0.50668733 -0.06781504 -0.028426761 0.056550729 -0.33475921 -0.26500219 -0.31459249 -0.036439571 -0.020933797 0.16065297 0.10670241 -0.31255493 -0.093979636 -0.11752462 -0.20106258 -0.11752462 -0.20106258 -0.18320218 -0.13403029 -0.18571151 -0.30179858 -0.14286045 -0.30743973 -0.22067373 0.34747735 -0.4065848 -0.30141176 0.16501816 -0.48827368 -0.31827838 0.20874511 0.23598678 -0.22028732 0.045593617 -0.46844567 -0.32483894 0.10689484 -0.54235926 -0.22157199 -0.46390604 -0.14838039 -0.020764181 -0.273922 -0.09153632 -0.43967801 -0.26472657 -0.46893901 0.1641971 -0.048142144 0.28608325 -0.20653435 -0.32198763 0.19336815 -0.098602287 -0.18554205 -0.074442818 -0.20468372 -0.51373753 0.46613777 -0.26936062 -0.41004258 0.38082991 "WALKING"
1 24 0.25512329 -0.034133103 -0.13856289 -0.40069145 -0.094358693 -0.20955783 0.96579615 -0.088376425 -0.13879216 -0.97435274 -0.97320306 -0.92601117 -0.089379802 0.18107629 0.30952732 -0.47734858 -0.20713683 -0.44455074 -0.066433665 -0.090481538 0.066922406 -0.56364018 -0.48794357 -0.34269199 0.055677718 -0.059337234 -0.093631241 -0.47365343 -0.54737863 -0.54932201 -0.22849307 -0.40758148 -0.22849307 -0.40758148 -0.33339298 -0.41605568 -0.39516884 -0.55823888 -0.51164496 -0.60543244 -0.45764842 -0.16367438 -0.25082864 -0.37953575 -0.116006 -0.24910293 -0.37543555 -0.086133919 0.13416472 -0.48663146 -0.28834681 -0.41717902 -0.51457264 -0.17086121 -0.46901394 -0.15417256 -0.36877165 -0.25021334 -0.45650732 -0.52384153 -0.37425738 -0.59764287 -0.47050628 -0.39264526 0.068872466 -0.088111583 -0.32311776 -0.37854981 -0.51627345 0.047894695 -0.39315709 -0.44323628 0.32615284 -0.5152878 -0.67334245 0.29873768 -0.5966345 -0.64551648 0.25111897 "WALKING"
1 3 0.22209307 -0.0069243673 -0.1083546 -0.355257 -0.11666326 -0.3827464 0.93080916 -0.26513439 -0.17787576 -0.97326743 -0.97520349 -0.97523466 0.00044897723 0.13784294 -0.052214591 -0.29641527 -0.089111775 -0.50897891 0.0073129315 -0.12014862 0.058843511 -0.5778295 -0.50898397 -0.49903979 0.013188011 -0.045916156 0.10135486 -0.34620027 -0.53488856 -0.56326803 -0.25489293 -0.37241514 -0.25489293 -0.37241514 -0.31130967 -0.14505086 -0.46640524 -0.5115071 -0.52942645 -0.45137468 -0.34286474 -0.12280977 -0.4084987 -0.36013262 -0.16904156 -0.41716268 -0.38333871 0.18219651 0.1603108 -0.34187057 -0.16951074 -0.46826305 -0.31083409 -0.061059493 -0.54724598 -0.27331202 -0.22400927 -0.12368006 -0.43163953 -0.47447426 -0.40430104 -0.62464102 -0.53505097 -0.58012416 0.18469584 0.069969606 0.010544935 -0.33167942 -0.49381566 0.14550558 -0.18008146 -0.10812533 -0.1836495 -0.52072193 -0.58998335 0.20021233 -0.49177603 -0.43920233 0.030525627 "WALKING"
1 1 0.27194632 0.0038772773 -0.053688526 -0.31490797 0.074906345 -0.33522049 0.93547823 -0.30525506 -0.11494269 -0.98381312 -0.99037403 -0.96261167 0.42027015 0.30913849 0.10580116 -0.1533884 0.029158766 -0.51246626 -0.0099494993 -0.074885227 0.081641942 -0.53076805 -0.15145777 -0.41001976 -0.19613656 -0.14432142 0.075395331 -0.26101653 -0.32460076 -0.4437689 -0.17790638 -0.27097047 -0.17790638 -0.27097047 -0.18987422 -0.075847201 -0.28224715 -0.1957192 -0.34044947 -0.33164844 -0.20305522 0.068269694 -0.43339675 -0.36429489 0.010507263 -0.33454967 -0.1246648 0.19060494 0.097615131 -0.18800304 -0.038519751 -0.49820595 -0.19197459 0.035565288 -0.52427662 -0.14241139 -0.31377014 -0.015646791 -0.39905635 -0.16748567 -0.31012331 -0.5725574 -0.14768833 -0.50067487 -0.023566098 -0.041734585 -0.10746312 -0.16383158 -0.45248433 0.20079737 -0.067747636 -0.092711298 0.11658608 -0.19408882 -0.33824738 0.2902416 -0.3285244 -0.38126644 0.30540901 "WALKING"
1 11 0.27141271 0.01099052 -0.15592188 -0.42305528 -0.09864443 -0.49347802 0.93676123 -0.22024564 0.18221948 -0.9662213 -0.97035048 -0.93012671 0.12159445 0.15606858 0.091108899 -0.42653605 -0.28158878 -0.74174263 0.020754483 -0.12072406 0.14758708 -0.65488448 -0.50314904 -0.40893237 -0.14417047 0.19224955 -0.025615448 -0.56040625 -0.74872671 -0.567613 -0.28919433 -0.52324669 -0.28919433 -0.52324669 -0.43003216 -0.46241175 -0.4562842 -0.61939944 -0.63881969 -0.78621774 -0.41832336 -0.16407341 -0.61936172 -0.42484091 -0.12189445 -0.46935909 -0.51107449 -0.092994936 -0.22638978 -0.45420919 -0.35709969 -0.71989347 -0.44809067 -0.24674876 -0.761556 -0.34647714 -0.53525908 -0.25476901 -0.59582323 -0.56916215 -0.38830275 -0.67416167 -0.46976203 -0.46980031 -0.1877187 -0.099493823 -0.36345145 -0.49713239 -0.61214567 8.8027043e-05 -0.44085863 -0.49450102 0.096117429 -0.65362354 -0.66100396 -0.035411924 -0.78017308 -0.8097215 -0.052799063 "WALKING"
1 6 0.24499297 -0.016488286 -0.10479621 -0.28496683 0.32222785 -0.43623357 0.94324494 -0.23316516 0.057389697 -0.98345896 -0.95080968 -0.97592687 -0.1078474 0.67056079 0.15418379 -0.21236892 0.23941087 -0.46925305 -0.026004598 -0.074572885 0.11845184 -0.37790903 -0.29783318 -0.29322798 -0.14048898 0.035617099 0.14940354 0.082124388 -0.25753232 -0.0093203867 -0.10973489 -0.20387195 -0.10973489 -0.20387195 -0.12494433 -0.060059664 -0.22826572 -0.30507756 -0.14433917 -0.18122988 -0.20405187 0.39261117 -0.39493194 -0.31943512 0.198551 -0.5092665 -0.2565129 0.27567289 0.3672748 -0.20908569 0.10363627 -0.42282192 -0.28874757 0.30493404 -0.51332178 -0.21670067 -0.56678338 0.00062161731 -0.056998881 -0.30696343 -0.078276044 -0.48719266 -0.29719132 -0.4448345 0.12209834 0.21330572 0.36868927 -0.13713877 -0.36759021 0.28784145 -0.035605883 -0.095897509 0.12307422 -0.24165647 -0.48238587 0.43775163 -0.22435425 -0.18393187 0.23085782 "WALKING"
1 27 0.36431548 -0.024319802 -0.083189286 -0.36076 -0.12739343 -0.31269599 0.96578781 -0.1589065 -0.033889595 -0.98612998 -0.97725729 -0.92645279 -0.039360128 -0.28522592 -0.13208302 -0.33802029 0.010661045 -0.44462124 -0.058437506 -0.0010556768 0.11669877 -0.62379024 -0.65265666 -0.25534888 0.12384765 0.0018201092 -0.18526028 -0.54243896 -0.75903942 -0.40648979 -0.23540932 -0.40883219 -0.23540932 -0.40883219 -0.22440961 -0.24396167 -0.46950334 -0.60522642 -0.61823144 -0.71656672 -0.31353036 -0.053014727 -0.29786474 -0.38030256 -0.22560357 -0.37789481 -0.4292916 0.27770086 0.16338044 -0.31761239 -0.13874822 -0.40112442 -0.42391083 0.1020829 -0.48541988 -0.0070384398 -0.29876334 -0.32151909 -0.53401893 -0.66717776 -0.33850875 -0.65228617 -0.64634459 -0.29802079 0.17317348 0.020066139 -0.16601689 -0.36315248 -0.52775886 0.27714576 -0.23409464 -0.2615211 0.024517994 -0.63664828 -0.65071155 0.14789762 -0.70765969 -0.74836463 0.19850117 "WALKING"
1 6 0.33268144 -0.029764411 -0.12218579 -0.31591466 0.20729302 -0.34380286 0.95260123 -0.23752679 0.036751248 -0.97789865 -0.9436379 -0.88583694 0.1268029 -0.18226597 -0.025961649 -0.21742336 -0.0032842261 -0.38697033 -0.3887868 0.08387753 -0.050427189 -0.271879 -0.17015609 -0.32371269 0.034430163 0.084373283 0.040776834 0.10112587 -0.18421515 -0.10546007 -0.12378102 -0.32910018 -0.12378102 -0.32910018 -0.14640191 -0.2061984 -0.064359824 -0.091663466 -0.099574348 -0.17350676 -0.26270364 0.1480012 -0.30763438 -0.33800646 0.1617512 -0.42068228 -0.36098594 -0.039388463 0.20774314 -0.25527627 -0.082910761 -0.35425466 -0.24681186 0.018393795 -0.41658844 -0.26463658 -0.52857325 -0.14636275 -0.007087535 -0.18891386 -0.11583411 -0.35710926 -0.16462662 -0.46987835 0.011516008 0.055430796 0.13688273 -0.27829879 -0.46333579 0.30009508 -0.15781494 -0.2759295 0.1663007 -0.028493789 -0.30515047 0.24933722 -0.18924181 -0.2113797 0.099448583 "WALKING"
1 3 0.27826892 0.018375829 -0.10129593 -0.31488057 -0.15756501 -0.39481184 0.92375655 -0.26121932 -0.16894577 -0.97645103 -0.97288766 -0.97621989 0.43641265 0.056628195 0.1635685 -0.21690136 -0.11506405 -0.48198723 0.10365907 -0.14690505 0.05950826 -0.52873329 -0.559011 -0.48773824 -0.22852963 0.14604103 -0.23105651 -0.383445 -0.60399363 -0.50972608 -0.24061478 -0.35483632 -0.24061478 -0.35483632 -0.24869515 -0.15677596 -0.42580202 -0.57297787 -0.53998786 -0.55690839 -0.2614354 -0.12250794 -0.39910384 -0.33704636 -0.2303197 -0.4411301 -0.20474393 0.20984305 0.132177 -0.2776807 -0.15147223 -0.46434042 -0.222554 -0.13447529 -0.49702349 -0.28754385 0.052572751 -0.29758609 -0.39046396 -0.52602817 -0.43952399 -0.57263558 -0.58378091 -0.55133137 -0.017124299 0.15221225 0.0093472588 -0.2791581 -0.50160399 0.16803387 -0.18216429 -0.12901447 -0.0079890657 -0.5857952 -0.63769278 0.19653209 -0.59298021 -0.54332515 -0.020053433 "WALKING"
1 14 0.28989119 -0.030142226 -0.13711363 -0.47839975 -0.071194253 -0.048457751 0.82788629 -0.26508033 -0.38683607 -0.98596927 -0.96919003 -0.94499953 -0.22991111 0.30553804 -0.12349457 -0.48591969 -0.39789086 -0.57850328 -0.033690832 -0.06170627 0.1344089 -0.64320277 -0.071733112 -0.21232322 -0.14094136 -0.16332689 -0.086898833 -0.56175637 -0.5728025 -0.4667618 -0.20727444 -0.47957766 -0.20727444 -0.47957766 -0.43018876 -0.54257528 -0.21379193 -0.24131835 -0.52417781 -0.65705856 -0.4742601 -0.22022668 -0.32414213 -0.47988029 -0.058183992 0.011032577 -0.10979877 -0.21004792 -0.24544118 -0.50231059 -0.42947462 -0.53930062 -0.51436611 -0.4031412 -0.61564744 -0.30025377 -0.46532418 -0.25714486 -0.54353727 -0.2675321 -0.28476059 -0.67480721 0.024398935 -0.26191046 -0.19663955 -0.48564384 -0.42860509 -0.47705011 -0.56088628 0.07502889 -0.52406161 -0.56802139 0.32358723 -0.32413277 -0.31483148 -0.071230058 -0.65036372 -0.6906046 0.09287679 "WALKING"
